#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Tags,Description
49414,ReST tools,Bug,"",Resolved,Should have,Update ./T3PythonDocBuilderPackage ,Martin Bless,Martin Bless,2013-06-25 19:35,"","",2013-06-25,"","",100,2013-06-25 18:46,"","",1220300,"","","In the meantime the manuals of the system extensions have been converted from OpenOffice to ReST. On occasion of this the ""T3PythonDocBuilder"" was modernized. See the ChangeLog.txt:

2013-06-25

    Add ChangeLog.txt for ./T3PythonDocBuilder.
    Introduce constants.py to keep common constants.
    Bump version number of ooxhtml2rst.py to __version__ = '1.2.0'.

    Refer to ""docs.typo3.org"" instead of ""preview.docs.typo3.org""
    in the template.

    Do not write ""DEFINE SOME TEXTROLES"" any more in each ReST-file.
    Add "".. include:: [../]Includes.txt in each ReST-file.

    Do not create ReST version of type ""flt"" with directive 
    "".. field-list-table::"" anymore (but still "".. t3-field-list-table::"").

    Prepend all sections with a label. Only sections made up by just
    underlining are covered.
    
    Add the Includes.txt file.
    Add the Targets.rst file.
    
    Tweak the ""dllisttables(.py)"". These are the ""definition list
    structures"" that are produced from the original ""property tables"" of
    the OpenOffice documents. Tweaking means: drop the first table row
    it is meaningless. Add a headline and label for each row.
        
    
2013-05-24 wishlist:

    go through the file structure (starting at Documentation)
    record the depth level
    in each file:
     remove the text role header
     add the include directive (with respect to depth)
     for each section heading
      add a label before it. Base the label on the section heading text.
     read t3-field-list-table structures
     for each such structure
      remove the first row
      for each other row
       repeat the t3-field-list-table declaration
       add a section heading before it (with a label) based on the property's (first field) name
   

2012-09-03

    Initial realease of the T3PythonDocBuilder.
    http://forum.typo3.org/index.php/t/191327/

End of ChangeLog.txt
"
49264,TypoScript Reference (TSref),Bug,"",Resolved,Should have,"cObject FILES: Data type of property ""references"" is incomplete",Francois Suter,Chris topher,2013-08-07 15:35,"",6.0,2013-06-19,"","",100,2013-06-19 22:18,"","",1212850,"","","In the description of the FILES object, the ""references"" property's type is incomplete. It can be used either as a string or as an array, and when a string, it has stdWrap properties.

So the proper type is ""string/stdWrap or array"".

I don't have the time to patch this right now, I'm just writing this down in order not to forget."
49175,ReST tools,Bug,"",Resolved,Should have,Invalid left padding with blockquotes inside admonition,Xavier Perseguers,Martin Bless,2014-03-12 12:03,"","",2013-06-17,"","",0,2013-06-17 08:32,"","",1208400,"","","Please see the ""important"" admonition on http://docs.typo3.org/typo3cms/extensions/sphinx/AdministratorManual/WindowsSetup/Index.html#installing-tar

This is caused by the following CSS definition in @t3_org_doc_main.css@:

<pre>
.doc .admonition > * {
    margin-bottom: 5px;
    padding-left: 20px;
    padding-right: 10px;
}
</pre>

Adding this (after those "".doc .admonition"" rules) fixes the bug:

<pre>
.doc .admonition blockquote {
    margin-left: 20px;
    padding-left: 36px;
}
</pre>"
49174,Documentation,Bug,"",New,Should have,Hidden chapters are present in TOC,Xavier Perseguers,"",2013-06-17 08:16,"","",2013-06-17,"","",0,2013-06-17 08:14,"","",1208350,"","","ReStructuredText lets us include documents without referencing them in TOC, example with http://docs.typo3.org/typo3cms/extensions/sphinx/latest/Administration/Index.html:

<pre>
.. toctree::
	:maxdepth: 5
	:titlesonly:
	:glob:

	InstallingExtension/Index
	UsingSphinxCommandLine/Index

.. toctree::
	:hidden:

	WindowsSetup/Index
</pre>

The main TOC (master file @Index.rst@) and chapter TOC do NOT show the hidden chapter but the navigation menu on left does:

!toc.png!"
49161,Documentation,Bug,"",New,Should have,Cannot use inline images,Xavier Perseguers,"",2013-06-16 14:18,Documentation on typo3.org,"",2013-06-16,"","",0,2013-06-16 14:18,"","",1207700,"","","Please check http://docs.typo3.org/typo3cms/extensions/sphinx/latest/Administration/WindowsSetup/Index.html#windows-setup

The ""ext-update"" icon is not shown inline. This is due to CSS http://docs.typo3.org/css/t3_org_doc_main.css:

<pre>
.doc .img-scaling {
    display: block;
    width: 100%;
}
</pre>

""display: block"" is wrong here."
48999,wiki.typo3.org,Bug,"",Resolved,Should have,Fix inclusion of JavaScript files,Chris topher,Chris topher,2013-06-11 19:09,"","",2013-06-10,"","",100,2013-06-10 17:22,"","",1199600,"","","There currently are many requests for
some/wrong/page-path-here/javascript/linksupport.js and
some/wrong/page-path-here/javascript/header.js

Approximately 1 out of 4 wiki page requests goes to these inexistent .js files.

These requests are coming from more or less all browsers (not only IE, but also FF17, Chrome, Apple Safari...).

Instead of the .js files, this returns a wiki page. This wiki page itself _again_ includes a link to linksupport.js and header.js so that.....

The files inclusion must be fixed."
48952,wiki.typo3.org,Bug,"",Resolved,Should have,Fix URLs of pages of the exception collection,Chris topher,Chris topher,2013-06-13 17:41,"","",2013-06-07,"","",100,2013-06-07 16:40,"","",1197250,"","","The *TYPO3* exceptions need an update:

Some exception pages start with ""Exception/v4/"", some start with ""Exceptionv4/"". Apart from the difference in the naming scheme, the ""v4"" should generally be removed from the URLs as TYPO3 v4 no longer is the current and only version, which uses these exceptions.

Move all these pages to ""Exception/CMS/"" (ReplaceText!).

Add .htaccess redirects from Exceptionv4/* and Exception/v4/* to Exception/CMS/*

The user of TYPO3 is redirected when he clicks such an exception notice inside the TYPO3 BE. This redirect uses the typo3.org URL http://typo3.org/go/exception/v4/ Update it to redirect to the new pattern as well.

The *Flow* exceptions should be moved from ""Exception"" to ""Exception/Flow/"". Redirects should be added in .htaccess. Links in wiki text should be updated. Also update links with language prefix, if any."
48857,ReST tools,Bug,"",Accepted,Should have,General Index is not availabled,Xavier Perseguers,Martin Bless,2016-01-29 11:04,"","",2013-06-04,"","",0,2013-06-05 00:03,"","",1192650,"","","Example with http://docs.typo3.org/typo3cms/extensions/sphinx/genindex.html

Sample expected output when using EXT:sphinx with interactive layout (JSON):

!index.png!

(when compiling as JSON, t3sphinx is partially deactivated due to #48087 and explains why it works)

When using static output (HTML), as on docs.typo3.org, the index is missing as well but when deactivating t3sphinx and using standard HTML layout from Sphinx, the index is properly generated:

!index2.png!

BTW, there is no warning/error in the log or in the console when compiling with theme t3sphinx."
48820,ReST tools,Bug,"",Accepted,Should have,Cannot use alternate TOC title,Xavier Perseguers,Martin Bless,2014-12-05 18:05,"","",2013-06-04,"","",0,2013-06-04 11:52,"","",1190800,"","","According to the doc [1], ReStructuredText lets us use an alternate chapter title in the table of contents:

<pre>
.. toctree::
	:maxdepth: 1

	renderHook <Hooks/RenderHook>
	makeMenuArrayHook <Hooks/MakeMenuArrayHook>
	quickNavigationHook <Hooks/QuickNavigationHook>
	searchFormHook <Hooks/SearchFormHook>
</pre>

However when doing so, our themes make the compilation crash with:

<pre>
<span style=""color:#dc143c"">Exception occurred:</span>
  File ""/Library/WebStart/WWW/62.typo3dev.loc/public/typo3conf/ext/sphinx/Resources/Private/sphinx/1.2b1/lib/python/t3sphinx/builders/t3html.py"", line 484, in default_visit
    node.parent.children = [newnode]
AttributeError: 'NoneType' object has no attribute 'children'
<span style=""color:#dc143c"">The full traceback has been saved in /tmp/sphinx-err-B3mnu0.log, if you want to report the issue to the developers.</span>
Please also report this if it was a user error, so that a better error message can be provided next time.
Either send bugs to the mailing list at <http://groups.google.com/group/sphinx-users/>,
or report them in the tracker at <http://bitbucket.org/birkenfeld/sphinx/issues/>. Thanks!
</pre>

[1] http://sphinx-doc.org/markup/toctree.html#directive-toctree (Entries)"
48815,Core APIs,Bug,"",Resolved,Should have,Improve section about page types,Francois Suter,Francois Suter,2013-06-04 12:35,"",6.2,2013-06-04,"","",100,2013-06-04 11:07,"","",1190550,"","",The section about page types (http://docs.typo3.org/typo3cms/CoreApiReference/PageTypes/Index.html) is incomplete. Trying to add a new page type with only that information is bound to fail. Add missing information and an example.
48796,TCA Reference,Bug,"",Closed,Should have,Correct markup in select-type column section,Francois Suter,Francois Suter,2014-08-01 14:22,"",6.2.0,2013-06-03,"","",100,2013-06-03 16:37,"","",1189600,"","",Some properties in the section about select-type columns are missing values in some of their fields. This breaks the rendering of the definition list. Make sure to have values in every field.
48789,TCA Reference,Bug,"",Closed,Should have,Group Field n TCA Refference.,Abin Sabu,Francois Suter,2014-02-19 19:10,"","",2013-06-03,"","",0,2013-06-03 13:06,"","",1189250,"","","Am not able to add group in   ( 'type' => 'group') in the new function of FAL ie..
""xxxx"" => Array(
          ""exclude"" => 1,
          ""config"" =>  t3lib_extMgm::getFileFieldTCAConfig('xxxx',
				array( 
				        'type' => 'group', 
					'appearance' => array(
					'createNewRelationLinkTitle' => 'xxxxx',
					'collapseAll' => TRUE,
					),
					'maxitems' => '5',
					'minitems' => '0',
					), $GLOBALS['TYPO3_CONF_VARS']['GFX']['imagefile_ext'])
			),

when i add 'group' i got empty result on the BE.
if i add inline it works perfectly.

"
48762,Core APIs,Bug,"",Resolved,Should have,Main classes template,Felix Kopp,Francois Suter,2014-01-22 23:35,"",6.0,2013-06-02,"","",100,2013-06-02 00:29,"","",1187900,"","","http://docs.typo3.org/typo3cms/CoreApiReference/ApiOverview/MainClasses/Index.html

""template"" is now called and located at 
TYPO3\CMS\Backend\Template\DocumentTemplate
"
48760,Core APIs,Bug,"",Resolved,Should have,"""Creating a new extension"" <- extbase",Felix Kopp,Francois Suter,2014-03-06 17:35,"",6.2,2013-06-02,"","",100,2013-06-02 00:16,"","",1187800,"","","http://docs.typo3.org/typo3cms/CoreApiReference/ExtensionArchitecture/CreateNewExtension/Index.html describes creating exteions via kickstarter. Kickstarter creates pi-based extensions and does not obey the extbase/fluid methodology.

Replace chapter with reference to extension ""extension_builder""."
48754,wiki.typo3.org,Bug,"",Resolved,Should have,Prevent fatal error during login (SSO),Chris topher,Chris topher,2013-06-01 15:48,"","",2013-06-01,"","",100,2013-06-01 15:06,"","",1187500,"","","Very rarely login does not succeed:

[31-May-2013 14:23:32] PHP Fatal error:  Call to a member function idForName() on a non-object in index_sso.php on line 140

(This problem was already present with MediaWiki 1.20; it is _not_ caused by the update to 1.21.)

Our login script does this:
<code class=""php"">
	$user = User::newFromName($User_Name);
	$id = $user->idForName(); /* line 140 */
</code>

The second line is the one causing the error.

*Background:*

@User::newFromName@ usually returns an object and everything is fine.
But in _some rare cases_ it does _not_ return an object, which then causes the error when trying to do @$user->idForName();@ (as @$user@ is no object then).
The problematic cases are:
* The username contains ""#""
* The username contains forbidden characters: Certain unicode signs, slashes (would break subpage-concept of MediaWiki), slash-dot-combinations, control characters, the sequence ""~~~""
* The username starts with an interwiki prefix or a namespace, e.g. ""de:xxx"" or ""File:xxx"".
* The user page would not be creatable (reasons partly similar to the ones above), e.g. ""/../"" in a user name would make the user page inaccessable due to the way how browsers handle relative URLs.

*Non-solutions:*

We could start modifying the username in order to make it valid for MediaWiki, but we should not do that. Would we do that, we would have lost: If we modify usernames, we cannot be sure that there is not another user, who already *has* that username. The two would then no longer be distinguishable. They would appear to be one and the same user.

*Solution:*

Make the script not fail with a fatal PHP error, but make it fail at least a bit more gracefully:

<code class=""php"">
$user = User::newFromName( $username );
if ( !is_object( $user ) ) {
       echo 'Invalid username. We are sorry, but your username cannot be used by MediaWiki. ' .
           'It contains signs/combinations of signs, which cannot be used.';
       die();
}
$id = $user->idForName();
</code>

The script is derived from ""createAndPromote.php"":https://gerrit.wikimedia.org/r/gitweb?p=mediawiki/core.git;a=blob;f=maintenance/createAndPromote.php;h=81fbbb3d3246042ca671b6c4d0ba3f2a2e0204d1;hb=refs/heads/REL1_21.
They basically do the same:
<code class=""php"">
$user = User::newFromName( $username );
if ( !is_object( $user ) ) {
          $this->error( ""invalid username."", true );
}

$exists = ( 0 !== $user->idForName() );
...
</code>
@$this->error( ""invalid username."", true );@ prints the error message and then calls @die()@ as well."
48737,Documentation,Bug,"",Closed,Should have,Fix SVG rendering,Chris topher,Chris topher,2013-05-31 18:07,"","",2013-05-31,"","",100,2013-05-31 17:56,"","",1186650,"","","SVG images currently are not rendered:

libgomp: Thread creation failed: Resource temporarily unavailable"
48720,wiki.typo3.org,Bug,"",Resolved,Should have,Update collection extension,Chris topher,Chris topher,2013-06-03 14:35,"","",2013-05-31,"","",100,2013-05-31 14:36,"","",1185800,"","","The collection extension provides the PDF export links ""Create a book"" or ""Download as PDF"". 

We are currently using version 13a17cd from 2013-03-04. In this version the extension provides raw HTML code, which we integrated (and which was bad style). ""The next newest version"":https://gerrit.wikimedia.org/r/gitweb?p=mediawiki/extensions/Collection.git;a=commitdiff;h=6afbc0f858692283c6e492a22a00ebb37f1f0c36 does no longer return raw HTML code, but an array with settings. This will break things.

Update it to the ""current version"":https://gerrit.wikimedia.org/r/gitweb?p=mediawiki/extensions/Collection.git;a=summary. TYPO3Vector.php will have to be updated, otherwise the inclusion will be broken.

The collection should be added to the portlet ""PERSONAL"" (Personal tools). It belongs into @$personalTools@. This will then also allow us to remove the hacky code from TYPO3Vector.php.

Also check/update TYPO3Design.php."
48715,wiki.typo3.org,Bug,"",On Hold,Should have,Image of hosting sponsor at the bottom is not displayed,Chris topher,"",2013-06-11 20:53,"","",2013-05-31,"","",100,2013-05-31 14:21,"","",1185550,"","","In the footer we have the text ""Hosting sponsor"" and then should follow an image of one of the sponsors, inserted via JavaScript and loaded from typo3.org.

However, the image is not displayed. 

In Firebug the JavaScript, which should be fetched from typo3.org, only shows:
""Seite neu laden, um den Quelltext zu holen für: http://typo3.org/fileadmin/t3org/images/FM-content/team-pages/server-team/sponsor-banners/sponsors.js?v2""
And reloading does _not_ change that. Neither the image, nor the JavaScript sponsors.js are displayed in the list of files, which were loaded during a page load.

(Was already missing in MW 1.20; not caused by the update to 1.21. But I know that it worked once...)
"
48707,FAL Documentation,Bug,"",New,Must have,The FAL Documentaion is Incomplete,Ian Devlin,"",2016-08-06 13:44,"","",2013-05-31,"","",0,2013-05-31 13:37,"","",1185150,"","","PLEASE update the FAL documentation as it is full of holes and ""to do"" messages.

For example the ""Using FAL"" section is completely empty, thus making using FAL rather difficult.

Complete example of common functionality is required, e.g. adding files to the FAL.

See also https://wiki.typo3.org/File_Abstraction_Layer."
48585,ReST tools,Bug,"",New,Should have,Navigation inside single-page HTML,Francois Suter,"",2013-05-28 11:20,"","",2013-05-27,"","",0,2013-05-27 22:55,"","",1179050,"","","A user reported that navigation inside the single page HTML format is difficult, because you quickly loose the overview of where you stand in a page, once you start scrolling down a bit.

We should try to think of some way of improving this. A possible solution could be something like Sausage JS (http://christophercliff.com/sausage/), but it does not seem to be really maintained anymore, or Twitter Bootstrap's Affix."
48584,ReST tools,Bug,"",Accepted,Should have,Include base tag,Francois Suter,Martin Bless,2014-03-12 12:08,"","",2013-05-27,"","",0,2013-05-27 22:51,"","",1179000,"","","A user reported that it would be useful to have the <base> tag in the page's HEAD, otherwise the links are all broken when saving the HTML page locally. The use case was to save the HTML locally and use some application to transform it into content for a Kindle. With this change, the page could be viewed apparently quite well on a Kindle.

I don't think that this is critical, but it also seems to be a rather small and easy change."
48574,TypoScript Reference (TSref),Bug,"",Closed,Should have,Correct FLUIDTEMPLATE-example,Michael Bakonyi,"",2013-05-28 14:33,"","",2013-05-27,"","",0,2013-05-27 17:18,"","",1178500,"","","Regarding the following example there's a wrong config-setting shown:

http://docs.typo3.org/typo3cms/TyposcriptReference/ContentObjects/Fluidtemplate/Index.html#cobj-fluidtemplate-examples

There's no need for 

template = FILE
template.file = fileadmin/templates/MyTemplate.html

as you just use 

file = fileadmin/templates/MyTemplate.html"
48508,ReST tools,Bug,"",Resolved,Must have,Rename AdministratorsGuide to MaintenanceGuide,Francois Suter,Francois Suter,2013-05-26 12:34,"",Output tuning and integration,2013-05-24,"","",100,2013-05-24 12:15,"","",1175200,"","","The Administrator's Guide was renamed to Maintenance Guide, but the corresponding URL in the Intersphinx mapping was not modified."
48406,TCA Reference,Bug,"",Closed,Should have,eval misses new 'null' option,Peter Niederlag,Francois Suter,2014-08-01 14:22,"","",2013-05-21,"","",100,2013-05-21 10:43,"","",1170150,"","",In #41773 a 'null' option was added to the eval config. This needs to be reflected in the documentation
48176,TYPO3.Docs,Bug,"",New,Should have,Beanstalk is loosing connection,Fabien Udriot,"",2013-05-14 11:08,"","",2013-05-14,"","",0,2013-05-14 11:08,"","",1158850,"","","After some time of inactivity, it appears Beanstalk is loosing DB connection. It must be reactivated by relaunching the queue. It needs to be investigated but as a first solution, I was thinking of tweaking ""keep alive"" of MySQL."
48102,Core APIs,Bug,"",Closed,Should have,Fix data structure references,Francois Suter,Francois Suter,2013-05-16 23:13,"",6.0,2013-05-10,"","",100,2013-05-10 11:16,"","",1155150,"","","The chapter about T3 Data Structures contained references to the 2 examples. Now that there's only one left, the links are broken.

Furthermore the screenshot with the debug view of the structure must be updated."
48087,ReST tools,Bug,"",On Hold,Should have,Cannot compile as JSON,Xavier Perseguers,"",2013-06-02 23:51,"","",2013-05-09,"","",50,2013-05-09 12:06,"","",1154400,"","","There seems to have problem with inheritence in @t3html.py@ as one cannot compile the documentation as JSON.

Compilation fails with errors like ""method X() must be called with StandaloneHTMLBuilder instance as first argument (got JSONHTMLBuilder instance instead)"".

I started to track down the problem but I have difficulties understanding the way the t3sphinx package overrides/overloads original HTML builder.

One should probably merge 1-2 definitions from @sphinx-source/sphinx/builders/html.py@ into @t3sphinx/builders/t3html.py@.

I started with this:

Header:
<pre>
from docutils.utils import new_document
from sphinx.addnodes import nodes
from sphinx.builders import Builder
</pre>

StandaloneHTMLBuilder:
<pre>
class StandaloneHTMLBuilder(Builder):

...

    def handle_finish(self):
        # dump the global context
        outfilename = path.join(self.outdir, self.globalcontext_filename)
        self.dump_context(self.globalcontext, outfilename)

        # super here to dump the search index
--> super/self hereafter?
        super.handle_finish(self)

        # copy the environment file from the doctree dir to the output dir
        # as needed by the web app
        copyfile(path.join(self.doctreedir, ENV_PICKLE_FILENAME),
                 path.join(self.outdir, ENV_PICKLE_FILENAME))

        # touch 'last build' file, used by the web application to determine
        # when to reload its environment and clear the cache
        open(path.join(self.outdir, LAST_BUILD_FILENAME), 'w').close()
</pre>

but it still fails with:

<pre>
Exception occurred:
  File ""/path/to/lib/python/Sphinx-1.2b1dev_20130504-py2.6.egg/sphinx/builders/html.py"", line 1039, in handle_finish
    StandaloneHTMLBuilder.handle_finish(self)
TypeError: unbound method handle_finish() must be called with StandaloneHTMLBuilder instance as first argument (got JSONHTMLBuilder instance instead)

Exception occurred:
  File ""/path/to/lib/python/Sphinx-1.2b1dev_20130504-py2.6.egg/sphinx/builders/html.py"", line 1039, in handle_finish
    StandaloneHTMLBuilder.handle_finish(self)
TypeError: unbound method handle_finish() must be called with StandaloneHTMLBuilder instance as first argument (got JSONHTMLBuilder instance instead)
</pre>"
47946,Installation and Upgrade Guide,Bug,"",Resolved,Should have,More information on server setup,Francois Suter,Chris topher,2013-08-22 13:36,"",6.0,2013-05-05,"","",100,2013-05-05 15:44,"","",1147500,"","","jesko jochum wrote the following to the ""documentation"" email:

>there is no information about how to setup the server in the 
>installation guide, so that typo3 works. i guess most people are using 
>apache as a server. you could mention stuff like how to enable the 
>needed extensions like openssl and fileinfo and the need of adding the 
>following lines:
>
><IfModule mpm_winnt_module>
>ThreadStackSize 8388608
></IfModule>
>
>to the apache config files httpd.conf, httpd-ssl.conf and 
>httpd-xampp.conf. or else the extension manager in typo3 6.x.x doesn't 
>work. it's very annoying and frustrating if typo3 doesn't work 
>out-of-the-box on a new server environment and you have to get the 
>information from forums...

We'll have to see what is relevant to add to the Installation Guide and what is purely about server management and has no place there."
47888,Installation and Upgrade Guide,Bug,"",Resolved,Should have,Update section about package choice,Francois Suter,Chris topher,2013-08-21 18:35,"",4.7,2013-05-03,"","",100,2013-05-03 16:52,"","",1144600,"","","In the Introduction Guide, there's a ""Which Package and which File Format?"":http://docs.typo3.org/typo3cms/InstallationGuide/In-depth/WhichPackageAndFormat/Index.html section. It is out of date and does not reflect all the possible packages available from the download page. All possible packages should be listed here with appropriate explanations, so that users can choose the right one for their needs."
47750,TypoScript Reference (TSref),Bug,"",Resolved,Should have,Add a note to the documentation of stdWrap.addPageCacheTags,Chris topher,Chris topher,2014-03-19 20:35,"",6.1,2013-04-30,"","",100,2013-04-30 17:24,"","",1137700,"","","The documentation of @stdWrap.addPageCacheTags@ currently only says how to _add_ pages to the cache. 

E.g.:

@stdWrap.addPageCacheTags = pagetag1,pagetag2,pagetag3@

It does _not_ say how to _remove_ them. Add a note, how pages, which have been cached with a tag, can be deleted from cache. This is possible with the _TSconfig_ option @TCEMAIN.clearCacheCmd@.

See #34352."
47742,wiki.typo3.org,Bug,"",Resolved,Must have,More information regarding this error might be available online.,Andreas Becker (Andi),Chris topher,2013-10-15 21:19,"","",2013-04-30,"","",0,2013-04-30 15:12,"","",1137300,"","","This is in 99% cases a useless message as it leads to empty wiki pages.

From the workflow it is waste of time to click on this link as usually no information is there!

Enhance this message so that people get motivated to tell how they get their error and how they solved it.
"
47643,Core APIs,Bug,"",Closed,Should have,"constant ""file.templateFile"" is not replaced in TypoScript",Franz Holzinger,Francois Suter,2013-04-28 13:50,"",6.0,2013-04-27,"","",0,2013-04-27 14:40,"","",1132450,"","","TypoScript does not replace an existing constant.

--------------------
Constants:
<pre>
plugin.tx_mytest {

       
   # cat=plugin.tx_mytest/file; type=file[html,htm,tmpl,txt]; label= Template File: HTML-template file

  file.templateFile = EXT:mytest/template/frontend_tmpl.html
}
--------------------------
</pre>
Setup:
<pre>
plugin.tx_mytest {

	templateFile = {$plugin.tx_mytest.file.templateFile}
}
</pre>
----------------

The TypoScript Object browser and also the $conf in the extension shows me, that the constant value has not been inserted instead of the expression ""{$plugin.tx_mytest.file.templateFile}"".


"
47642,Core APIs,Bug,"",Closed,Must have,Fatal error: Class 'ExtensionManagementUtility' not found,Franz Holzinger,"",2013-04-27 14:36,"",6.0,2013-04-27,"","",0,2013-04-27 14:32,"","",1132400,"","","The former call to t3lib_extMgm::addStaticFile is deprecated in TYPO3 6.0.
However when I replace it in ext_tables.php with
ExtensionManagementUtility::addStaticFile
then the Backend ends up in an error message:

Fatal error: Class 'ExtensionManagementUtility' not found

Does the TYPO3 backend autoloader not work for the TYPO3 Core API?

"
47598,TCA Reference,Bug,"",Closed,Must have,Wrong label for input-type fields,Francois Suter,Francois Suter,2013-04-29 22:40,"",6.0.0,2013-04-26,"","",100,2013-04-26 11:57,"","",1130200,"","","The cross-linking label for the input-type field chapter is ""columns-check-input"" instead of ""columns-input"". Although we should try never to change the labels, it is better to correct this one since the ReST migration is still in rather early stages."
47298,FAL Documentation,Bug,"",Resolved,Must have,"FAL Example ""Copying a file"" not working",Christian Ludwig,Chris topher,2013-07-09 13:06,"","",2013-04-16,"","",100,2013-04-16 21:36,"","",1115400,"","","On page http://docs.typo3.org/typo3cms/FileAbstractionLayerReference/Developers/Architecture/Components.html#files-and-folders the example for copying a file is wrong. It should be like this:

<pre>
$storageUid = 17;
$someFileIdentifier = 'templates/images/banner.jpg';
$someFolderIdentifier = 'website/images/';

/** @var $storageRepository \TYPO3\CMS\Core\Ressources\StorageRepository */
$storageRepository = \TYPO3\CMS\Core\Utility\GeneralUtility::makeInstance('TYPO3\CMS\Core\Resource\StorageRepository');

$storage = $storageRepository->findByUid($storageUid);
$file = $storage->getFile($someFileIdentifier); // returns a t3lib_file_File object
$folder = $storage->getFolder($someFolderIdentifier); // returns a t3lib_file_File object

$file->copyTo($folder); // returns the t3lib_file_File object of the new, copied file
</pre>

In the example below ""Listing all files in a folder"" (http://docs.typo3.org/typo3cms/FileAbstractionLayerReference/Developers/Architecture/Components.html#storage) the old way for making an instance is used.
<pre>
$storageRepository = t3lib_div::makeInstance('t3lib_file_StorageRepository');
</pre>
should be replaced by
<pre>
/** @var $storageRepository \TYPO3\CMS\Core\Ressources\StorageRepository */
$storageRepository = \TYPO3\CMS\Core\Utility\GeneralUtility::makeInstance('TYPO3\CMS\Core\Resource\StorageRepository');
</pre>


In addition a link to http://wiki.typo3.org/FAL would be useful."
46818,Core APIs,Bug,"",Closed,Should have,Cache: New xcache cache backend,Christian Kuhn,Francois Suter,2013-05-16 23:13,"",6.1,2013-03-31,"","",100,2013-03-31 15:25,"","",1091600,"","","Core API
CachingFramework
Backends

After ""APC Backend""

Xcache is an PHP opcode cache similar to APC, the cache can also store in-memory key/value user data.

The cache backend implementation is nearly identical to the implementation of APC backend and has the same design constraints.

Important: xcache does NOT work in CLI PHP SAPI. The xcache backend implementation is constructed to silently discard any cache operation if in CLI context. That means if Xcache backend is used, it is of no effect in CLI. 

Furthermore, it is important to set the PHP ini value xcache.var_size to a value (eg. 100M) that is big enough to store the needed data. The usage of this capacity should be monitored."
46726,TCA Reference,Bug,"",Closed,Should have,Missing property typeicon_classes,Francois Suter,Francois Suter,2013-04-29 22:40,"",6.0.0,2013-03-27,"","",100,2013-03-27 17:10,"","",1087250,"","","Property typeicon_classes is not described in the chapter about the ""ctrl"" section, although it is used in an example.

Reference: http://docs.typo3.org/typo3cms/TCAReference/Reference/Ctrl/Index.html"
46529,Core APIs,Bug,"",Closed,Should have,Improve description of custom translations,Francois Suter,Francois Suter,2013-05-16 23:13,"",6.0,2013-03-22,"","",100,2013-03-22 09:51,"","",1077550,"","","The section about custom translations (http://docs.typo3.org/typo3cms/CoreApiReference/Internationalization/Translation/Index.html#xliff-translating-custom) should be improved a bit:

# it should be detailed that the path to the original translation file normally takes the form of ""EXT:extension/foo/bar/locallang.xlf"" and that the file extension actually doesn't matter
# there's currently an issue with custom translations *having to reside* inside an extension and not anywhere else within the file system. This can be considered a bug, but until it is fixed, a warning should be added to this effect."
46406,Coding Guidelines,Bug,"",Resolved,Should have,"""static"" keyword should be the first word in the function definition",Ralf Merz,Chris topher,2013-05-08 01:36,"","",2013-03-18,"","",100,2013-03-18 16:15,"","",1071500,"","","Hi,

on page
http://docs.typo3.org/typo3cms/CodingGuidelinesReference/CodingBestPractices/StaticMethods/Index.html
the function definitions have to start with the word ""static"" i guess?

Cheers,
Ralf
"
46375,Core APIs,Bug,"",Closed,Should have,Link to PHP reference when referring to PHP functions in CoreApiReference/ApiOverview/Logging ,Steffen Müller,Francois Suter,2013-05-16 23:13,"",6.0,2013-03-17,"","",100,2013-03-17 01:52,"","",1069950,"","",""
46374,Core APIs,Bug,"",Closed,Should have,Replace t3lib_log occurences with namespaces in CoreApiReference/ApiOverview/Logging ,Steffen Müller,Francois Suter,2013-05-16 23:13,"",6.0,2013-03-17,"","",100,2013-03-17 01:51,"","",1069900,"","","affected chapters: 
* http://docs.typo3.org/typo3cms/CoreApiReference/ApiOverview/Logging/Logger/Index.html
* http://docs.typo3.org/typo3cms/CoreApiReference/ApiOverview/Logging/Configuration/Index.html

"
46353,Core APIs,Bug,"",Closed,Should have, since 6.0 ext_icon can also be PNG,Joh. Feustel,Francois Suter,2013-05-16 23:13,"",6.0,2013-03-16,"","",100,2013-03-16 12:59,"","",1068850,"","","Since 6.0 its also possible to use png file as extension icon. 
see #37595

Both ext_icon.png and ext_icon.gif will work
"
46223,Documentation,Bug,"",Closed,Should have,Redirect from tsref.net to new documentation,Ernesto Baschny,Francois Suter,2013-03-18 22:14,Documentation on typo3.org,"",2013-03-13,"","",0,2013-03-13 09:41,"","",1062350,"","","I've stumbled over http://www.tsref.net/ today, and was astonished that I was presented with the official TSref documentation. Which is cool, but is currently the old version (http://typo3.org/documentation/document-library/core-documentation/doc_core_tsref/current/).

It would be cool if we could create a redirect from www.tsref.net to the new location (http://docs.typo3.org/typo3cms/TyposcriptReference/)."
