#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Tags,Description
59491,Core APIs,Bug,"",Resolved,Should have,Typo in code example,Francois Suter,Francois Suter,2014-06-15 22:30,"",6.2,2014-06-11,"","",100,2014-06-11 14:17,"","",1717950,"","","In the code example in chapter http://docs.typo3.org/typo3cms/CoreApiReference/ApiOverview/Typo3CoreEngine/UsingTcemain/Index.html#complex-data-submission, the wrong method is called for the ""updatePageTree"" signal. It should be @BackendUtility::setUpdateSignal()@ instead of @BackendUtility::getSetUpdateSignal@."
59398,Security Guide,Task,Task #60744: Raise version of TYPO3 Security Guide to 1.0.6,Closed,Should have,Executable binaries shipped with extensions,Michael Schams,Michael Schams,2014-08-04 13:58,Guidelines for Integrators,1.0.6,2014-06-07,"",1.00,100,2014-06-07 02:38,"","",1713350,"","","A few TYPO3 extensions in TER contain binaries, e.g. Unix/Linux ELF files (compiled executables). Using these is a security risk, because it can not be verified what these files really do (unless they are reverse-engineered or dissected likewise).

Add a section to the Security Guide that explains the risks and recommends to build binaries from trusted sources and from scratch only (which often requires the source code) and *not* use binaries, where you do not know (and you can not verify) it's functionality under the hood."
59369,Core APIs,Bug,"",Needs Feedback,Should have,Document possibility to have modules as navigation frame,Helmut Hummel,Francois Suter,2016-08-04 20:17,"",6.2,2014-06-05,"","",0,2014-06-05 16:59,"","",1711900,"","","While implementing CSRF protection for backend modules,
it was forgotten to implement a solution for navigation components
that also could be modules.

Add this possibility now by introducing yet another
configuration option for modules.


'navigationFrameModule' name of the module that is loaded in the navigation frame
'navigationFrameModuleParameters' additional parameters (if needed and specified)"
59311,wiki.typo3.org,Task,Task #63562: Update the Wiki to MediaWiki 1.24,Resolved,Should have,Update our skins to stop using skin autodiscovery,Chris topher,Chris topher,2014-12-14 19:55,"","",2014-06-03,"","",100,2014-06-03 13:59,"","",1709000,"","","We currently get this kind of warning for each page hit:

<pre>
[04-Jun-2014 17:33:29] PHP Warning:  A skin using autodiscovery mechanism, TYPO3Design, was found in your skins/ directory. 
The mechanism will be removed in MediaWiki 1.25 and the skin will no longer be recognized. 
See https://www.mediawiki.org/wiki/Manual:Skin_autodiscovery for information how to fix this. 
[Called from Skin::getSkinNames in /includes/Skin.php at line 74] in /includes/debug/Debug.php on line 303

[04-Jun-2014 17:33:29] PHP Warning:  A skin using autodiscovery mechanism, TYPO3Vector, was found in your skins/ directory. 
The mechanism will be removed in MediaWiki 1.25 and the skin will no longer be recognized. 
See https://www.mediawiki.org/wiki/Manual:Skin_autodiscovery for information how to fix this. 
[Called from Skin::getSkinNames in /includes/Skin.php at line 74] in /includes/debug/Debug.php on line 303
</pre>

Skin autodiscovery ""has been deprecated"":https://git.wikimedia.org/commitdiff/mediawiki%2Fcore.git/7f6834cb67fe916142a074b4076b1bc01990dec3 in MediaWiki 1.23 and will be removed in future versions of MediaWiki. In MediaWiki 1.23 (1.23.0 at least) our base skin Vector has _not_ yet been updated accordingly.

See https://www.mediawiki.org/wiki/Manual:Skin_autodiscovery for a guide.

*Once the MediaWiki guys _did_ update Vector, incorporate this update into our skins. Likely this will just be a part of the usual skin update for MediaWiki 1.24 or 1.25.*

Also take care to put ResourceLoader settings such as @$wgResourceModules['skins.myskin.styles']@ and @$wgResourceModules['skins.myskin.js']@ out of LocalSettings.php to the right place somewhere in the PHP files of the skin. Are changes needed?
Same for the inclusion of i18n files such as @$wgExtensionMessagesFiles['MySkin'] = $IP . '/skins/myskin/MySkin.i18n.php'@ and the lines for the JSON files.

A number of patch sets (not necessarily all relevant for adjusting the skins accordingly) can be found here: http://www.mediawiki.org/wiki/Separating_skins_from_core_MediaWiki

*Workaround:* The file includes/Skin.php, function getSkinNames() can be edited and 'TYPO3Vector', 'TYPO3Design' be added to the list of skins, which should not throw an error.

---

Sidenote: Text labels, which have the same name (= array key) in different skins are now always using that text, which got defined first. The text, which got defined at the second/third... place, is no longer used. Reason is that currently the messages of _all_ custom skins are _always_ loaded. I think this will _not_ be fixed when the @$wgMessageDirs['YourExtension']@ and @$wgMessagesDirs@ lines are inside the different skins so that they are only included, because also then will _all_ available skins be included all the time (also when they are _not_ used). The MediaWiki devs ""faced the same problem"":https://gerrit.wikimedia.org/r/#/c/142277/ and took the pragmatic solution: They just renamed one of the array keys."
59304,Documentation Rendering,Task,"",Resolved,Should have,"Render all "".. container:: table-row""  constructs specially in CSS",Martin Bless,Martin Bless,2014-12-09 16:45,"","",2014-06-03,"","",0,2014-06-03 11:51,"","",1708650,"","","People are still creating constructs of this kind with widely varying sets of definition terms. Originally only special combinations of definition terms had bee treated specially. So nowadays we should give all of those occurrences the special css markup that's used to mark up the old ""property tables"":

<pre>
.. ### BEGIN~OF~TABLE ###

.. container:: table-row

   one
      ...

   two
      ...

   three
      ...

.. ### BEGIN~OF~TABLE ###
</pre>

"
59227,wiki.typo3.org,Task,"",Resolved,Should have,Update MediaWiki to 1.22.7,Chris topher,Chris topher,2014-05-30 11:43,"","",2014-05-30,"","",100,2014-05-30 11:37,"","",1704800,"","","The release fixes a number of security related bugs in 1.22.6.

Also check extensions, which might be vulnerable as well."
59190,TYPO3 CMS - What's New,Bug,"",Resolved,Should have,wrong urls for git repositories,Tymoteusz Motylewski,Michael Schams,2014-05-30 02:30,TYPO3 6.2 - Slides (LaTeX),"",2014-05-28,"","",100,2014-05-28 18:58,"","",1702950,"","","right now there are following git repos on the slides:
TYPO3 Git Repositories:
https://git.typo3.org/TYPO3v4/Core.git
https://git.typo3.org/TYPO3v4/CoreProjects/MVC/extbase.git
https://git.typo3.org/TYPO3v4/CoreProjects/MVC/fluid.git

But should be just:
http://git.typo3.org/Packages/TYPO3.CMS.git"
59164,TCA Reference,Bug,"",Closed,Should have,Cross-reference to Page TSconfig,Francois Suter,Francois Suter,2014-08-01 14:22,"",6.2.0,2014-05-28,"","",100,2014-05-28 09:54,"","",1701650,"","","In the description of the @foreign_table_where@ property of select-type fields, there should be a link to the TSconfig reference, since some markers in that property can be set using Page TSconfig."
59162,ReStructured Text Infrastructure,Feature,"",Accepted,Must have,Make the the Github hook receiver handle branches,Martin Bless,Martin Bless,2014-05-28 09:41,"","",2014-05-28,"","",0,2014-05-28 09:41,"","",1701550,"","",""
59139,TSconfig,Bug,"",Resolved,Should have,history.maxAgeDays has different range and defaults in code,Jigal van Hemert,Christian Woebbeking,2015-01-04 21:01,"",6.2,2014-05-27,2015-01-04,0.10,100,2014-05-27 14:53,"","",1700400,"","","http://docs.typo3.org/typo3cms/TSconfigReference/PageTsconfig/TCEmain/Index.html#pagetcemaintables

Documentation claims:
- default: 7
- range: 0-200

Code uses:
- default: 30
- range: 0-365

(Of course only valid for versions < 6.0)"
59109,wiki.typo3.org,Bug,"",Resolved,Should have,"update.php gives notices ""Content of archive xxx unavailable!""",Chris topher,Chris topher,2014-06-04 18:56,"","",2014-05-26,"","",100,2014-05-26 12:27,"","",1698900,"","","Running update.php in order to upgrade to MediaWiki 1.23 gives more than a thousand of these notices:

 Content of archive 1 unavailable!
 Content of archive 4 unavailable!
 ...
 Content of archive 2104 unavailable!
 Content of archive 2117 unavailable!

This was not the case in previous versions."
59106,wiki.typo3.org,Task,"",Resolved,Should have,Update extensions,Chris topher,Chris topher,2014-06-04 18:58,"","",2014-05-30,2014-05-30,"",100,2014-05-26 11:06,"","",1698750,"","",The MediaWiki extensions should be updated for compatibility with MediaWiki 1.23.
59105,wiki.typo3.org,Task,"",Resolved,Should have,Update the Wiki to MediaWiki 1.23,Chris topher,Chris topher,2014-06-05 00:37,"","",2014-05-29,"","",100,2014-05-26 11:06,"","",1698700,"","","MediaWiki 1.23 has been released and is now available.

h2. Check list at http://wiki.dev.typo3.org/User:Chrissitopher

Version number is 1.23.0.

h2. Relevant changes from the ""mailing list"":http://lists.wikimedia.org/pipermail/mediawiki-l/2014-June/ .... (precise link):

http://www.mediawiki.org/wiki/MediaWiki_1.23 looks fine.

...


h2. RELEASE-NOTES-1.23

* Preferences 'watchcreations', 'watchdefault', 'enotifwatchlistpages' (""Add
  pages I create and files I upload to my watchlist"", ""Add pages and files I
  edit to my watchlist"", ""Email me when a page or file on my watchlist is
  changed"") are now enabled by default. In addition new user accounts' personal
  and talk pages are now watched by them by default.
=> Removed the rows, which only contained the default, from the user_properties table.

* The Vector skin's visual treatment of external links has been simplified to a
  single icon (from nine). This should not affect local rules unless they were
  re-using these icons, which have now been deleted.
=> Works for our skin!

* Three new modules intended for use by custom skins were added:
  'mediawiki.skinning.elements', 'mediawiki.skinning.content', and
  'mediawiki.skinning.interface', representing three levels of standard
  MediaWiki styling. Previously skin creators wishing to use them had to refer
  to the file names of appropriate files directly, which is now discouraged.
=> Are now used properly by our skin.

* The modules 'skins.vector' and 'skins.monobook' have been renamed to
  'skins.vector.styles' and 'skins.monobook.styles', respectively,
  and their definition was changed not to include the common*.css files;
  the two skins now load the 'mediawiki.skinning.interface' module instead.
=> Our skin updated accordingly.

* (bug 52815) Preference ""Enable simplified search bar (Vector skin only)""
  was removed.
=> I removed it and the comment from LocalSettings.php.

* BREAKING CHANGE: The automatically-generated function closure with which
  ResourceLoader wraps all modules' JavaScript code now binds the identifier
  names 'jQuery' and '$' to the jQuery object of the version of jQuery that is
  bundled with MediaWiki. If you bind these names to other objects in global
  scope (like Zepto.js or document.querySelectorAll, for example) you will need
  to use different names to or re-bind them at the top of each
  ResourceLoader-loaded module.
=> Might be relevant for the way how our own text is filled into the search box in the upper right hand corner. But works.


h2. Update our skin

Use diff and adjust...

Might also need to update our CSS file because of changes in skins/common/...?

""Old branch."":https://git.wikimedia.org/history/mediawiki%2Fcore.git/6071399737f23bc8adfc7d07ef72883d458d890c/skins  ""New branch"":https://git.wikimedia.org/history/mediawiki%2Fcore.git/23d5d16bf43578399b862b53c1b6c5e55963e9a4/skins Relevant are the commits after 2013-10-16 = 2013-10-16 as first one.

Continue with 2014-03-27 = Typography update to Vector skin
 
skins/vector/screen.less has been split into a number of separate, smaller files. Do so for our skins as well!

For updates needed for skin autodiscovery see #59311.

Change the resourceLoader registration of our skin (again)...
=> LocalSettings.php! Like vector... 

Search results: Colors of Search button and input box.
=> Adjusted.

h2. Other stuff, that needs fixes

* File does not exist: skins/typo3vector/skins, referer: http://wiki.typo3.org/wiki/load.php?... Checking this URL shows that it's most likely screen-hd.less, which is missing. Do other updates first; should fix that automatically then.
** Possibly caused by the hacks with special.preferences.less in LocalSettings.php (and special.preferences.less including wrong files then)?
** Inclusion of the font files was wrong - a path segment got duplicated. Fixed.

* ""Convert i18n.php files to JSON format"":http://www.mediawiki.org/wiki/Requests_for_comment/Localisation_format, for the extensions and also for the skins and for t3common/.
** Obviously to be done with https://www.mediawiki.org/wiki/Manual:GenerateJsonI18n.php
** Check that no messages got lost.
** Add the line with @$wgMessageDirs['YourExtension'] = __DIR__ . '/i18n';@ to the extension PHP file.
** Done!
*** Labels, which have the same name (= array key) in different skins are now always using that text, which got defined first. The text, which got defined at the second/third... place, is no longer used. Reason is that currently the messages of _all_ custom skins are _always_ loaded. This will be fixed when the @$wgMessageDirs['YourExtension']@ and @$wgMessagesDirs@ lines are inside the different skins so that they are only included, when the skin is actually used.

---

h2. Update extensions

Update extensions from mediawiki.org. See #59106.

Newly bundled for 1.23: none

h3. PDF export feature

Check that HTML in the left-hand menu is displayed as it should. Functionality also still needs a test.
Display works, but creating PDFs currently does _not_ work. Other people on the support pages have the same problem; this might be caused by the servers of the PDF conversion provider having problems. Maybe is not caused by anything on our side.

h3. Other extensions

Update them:
* ...



h2. Update CSS file(s) of the typo3design skin

Needs ""update"":http://wiki.dev.typo3.org/User:Chrissitopher?useskin=typo3design



h2. Clean up old files

(diff mediawiki-1.23.0/ and wiki/).

h2. Order columns, remove db dumps in home/


h2. Commit changes to git repos



h2. Transfer skin AND changes in LocalSettings.php to live system!
"
59090,Core APIs,Task,"",New,Should have,"Review ""Configuration files"" chapter",Francois Suter,"",2014-05-24 21:56,"","",2014-05-24,"","",0,2014-05-24 21:56,"","",1697950,"","","The ""Configuration files"" chapter in the Extension Architecture section contains pretty outdated information. It should be reviewed and updated."
59089,Core APIs,Feature,"",New,Should have,Document Signal/Slot mechanism,Francois Suter,"",2015-12-22 13:31,"",6.2,2014-05-24,"","",0,2014-05-24 21:37,"","",1697900,"","","Hooks are extensively documented in Core APIs, signal/slots should also be documented. Their usage is much easier anyway."
59048,Core APIs,Feature,"",Resolved,Should have,Document TCA/Overrides,Francois Suter,Francois Suter,2014-05-24 22:36,"",6.2,2014-05-22,"","",100,2014-05-22 22:00,"","",1695850,"","",The new preferred way of storing TCA customizations should be mentioned in the Extension Architecture chapter. The actual usage details are in the TCA Reference.
59039,TypoScript Reference (TSref),Task,"",Resolved,Should have,USER: Show information on how to use stdWrap inside a userFunc,Soren Malling,Chris topher,2014-11-30 00:16,"",6.1,2014-05-22,"","",100,2014-05-22 16:38,"","",1695400,"","","A simple example on how to use stdWrap inside the userFunc will benefit the documentation alot

example:


<pre>
                        municipality_stringS = USER
                        municipality_stringS {
                                userFunc = TYPO3\DyconSogneadmin\Service\SolrIndexingService->getMunicipality
                                sogn {
                                        field = sogn
                                }
                        }
</pre>

<pre>

        /**
         * @param $content
         * @param $conf
         */
        public function getMunicipality($content, $conf) {
                $this->database = $GLOBALS['TYPO3_DB'];
                $sogn = $this->cObj->stdWrap($conf['sogn'], $conf['sogn.']);
...
</pre>

Is this for github or gerrit, let me know and I'll make the content change :-)"
59038,TypoScript Reference (TSref),Bug,"",Resolved,Should have,cObject CONTENT: Add link to the select function,Soren Malling,Chris topher,2014-11-28 15:34,"",6.2,2014-05-22,"","",100,2014-05-22 16:35,"","",1695350,"","","Inside a CONTENT elements, pidInList will always fallback to ""this"" if it's left empty which can give issues when trying to select data from a external tables, with no ""pid"" field :-)

Is this for github or gerrit, let me know and I'll make the content change :-)"
59030,Security Guide,Task,Task #60744: Raise version of TYPO3 Security Guide to 1.0.6,Closed,Should have,Explain 'trustedHostsPattern' configuration option,Michael Schams,Michael Schams,2014-08-04 13:59,Guidelines for Integrators,1.0.6,2014-05-22,"",1.00,100,2014-05-22 14:38,"","",1694950,"","","In TYPO3 CMS 6.2.3, a new configuration option has been introduced:

<pre>$GLOBALS['TYPO3_CONF_VARS']['SYS']['trustedHostsPattern']</pre>

This option can contain either the value ""SERVER_NAME"" or a regular expression pattern that matches all host names that are considered trustworthy for the particular TYPO3 installation. ""SERVER_NAME"" is the default value shipped with the above mentioned TYPO3 versions. With this option value in effect, TYPO3 checks the currently submitted host-header against the SERVER_NAME variable.

*Further details:*
http://typo3.org/teams/security/security-bulletins/typo3-core/typo3-core-sa-2014-001/

And discussions in the following thread (*Core mailing list*):
http://lists.typo3.org/pipermail/typo3-team-core/2014-May/055815.html

The task is to determine, if it is worth to explain the 'trustedHostsPattern' setting in the Security Guide (e.g. outline, what you should or should not configure to achieve a secure TYPO3 setup) - and possibly extend the Security Guide accordingly."
58703,TypoScript Reference (TSref),Bug,"",Resolved,Should have,Misspelled property name in data types => getText => file,Christian Stern,Chris topher,2014-05-23 14:38,"",6.0,2014-05-12,"","",100,2014-05-12 07:34,"","",1678800,"","","http://docs.typo3.org/typo3cms/TyposcriptReference/DataTypes/Gettext/Index.html#data-type-gettext-file

name, size, sha1, extension, MIME type, contents, publicUrl, localPath

Should be:

name, size, sha1, extension, mime_type, contents, publicUrl, localPath"
58698,ReST tools,Feature,"",New,Should have,develop pygments TypoScript syntax-highlighter »plugin« + develop pygments Fluid-Templating syntax-highlighter plugin,Stephan Jorek,"",2015-08-17 07:57,"","",2014-05-11,"","",0,2014-05-11 15:12,"","",1678550,"","","h1. The Proposal - Part I:

As a first step the current ""TypoScript syntax-highlighter"":http://forge.typo3.org/projects/tools-rest/repository/revisions/master/entry/ExtendingPygmentsForTYPO3/ should be installable via pip, setup tools or the like.

This would allow external projects to integrate TypoScript syntax-highlighting much easier, simply by issuing a command like:
<pre>
$ easy_install Pygments-Typo3-Lexers
</pre>

The project I'm actively using, which would benefit from this solution: http://nevir.github.io/groc/ 

h1. The Proposal  - Part II:

Later on this separate plugin could get merged directly into _pygments_. Then external _pygments_-related projects and users are able to render syntax-highlighted TypoScript out-of-the-box. The main user of _pygments_ I know for sure is: ""Github"":https://help.github.com/articles/using-jekyll-with-pages#defaults ? They are using (at least) _pygments_ to provide syntax-highlighting. A initial hint I stumbled upon is ""published here"":http://www.pocoo.org/#users . I followed this path and had in another project I'm contributing to, the chance to talk to some github-staff, who confirmed my assumption (verbally). They said, that they update their _pygments_ quite frequently, often daily or whenever a new syntax-lexer has been added. Therefore it should not be too difficult to get _TypoScript_- and maybe also _Fluid_-syntax-highlighting support into their platform, as long as we implement it properly and convince ""Georg Brandl"":https://bitbucket.org/birkenfeld to merge it into his _pygments_. He (and most other folks from this project) seem to be very kind and will certainly helps us to get this done right. But we should not start empty - and of course we don't need to. I think we need to offer something installable or at least merge-able in order to get them to work with us.

h1. Suggested Solution:

In order to achieve this goal it is necessary to stick to python's and especially _pygments_' development process. Therefore I created ""a new mercurial-based project on bitbucket"":https://bitbucket.org/sjorek/pygments-typo3-lexers that currently contains everything I found and is (if not already, then very soon) installable as suggested in Part I from above. I opened up this project to invite everybody interested to join the discussion and development-process there. I promise to manage this project open, transparent and as often as I can. But I don't want to ?over-pace? the whole process. I'm convinced that I'm a experienced enough Python-, _pygments_ and TYPO3/Flow developer to guide this process - at least I hope so for now. :-)

h1. Open Questions:

# Did I violate any licences by creating the project on bitbucket and distributing the current TypoScript-syntax-highlighter as a installable _pygments_-plugin ?
# Does the project on bitbucket violate any specifications or guidelines ?
# Who developed the current ""TypoScript-syntax-highlighter"":http://forge.typo3.org/projects/tools-rest/repository/revisions/master/entry/ExtendingPygmentsForTYPO3/_incoming/typoscript.py and how can I get in touch with them ? (Who is behind _?Donation Based Hosting?_ ?)
# Shall we provide a combined _pygments_-plugin for TypoScript and Fluid or two separate _pygments_-plugins ?
# The current TypoScript-syntax-highlighter seems to be incomplete, right ?
  - The lastest addition to paths is missing, ie.: @TCEFORMS.table.field.""flex-form.sub-path"".?@

h1. Open Tasks:

# Write a simple roadmap
# Invite everybody interested and able to use mercurial to the bitbucket project.



As always I appreciate any feedback I can get here. Please do *not* use the bitbucket issue tracker to discuss this proposal yet. Use bitbucket only it for real code-issues only or better ignore it until we officially decide to use it.

Cheerio + Thx,
Stephan Jorek

P.S.: Apologies for my weak english ? if anybody wants to talk to me in my native language - its german ?
PPS.: Um präzise zu sein - ick bin Berliner, also immer her mit der Kritik, den Nachfragen und all dem Geplänkel, ick kann det vertragen :-)"
58294,TCA Reference,Bug,"",Closed,Must have,Wrong property name in Columns/Select/Index.html,Stefan Froemken,Francois Suter,2014-08-01 17:27,"",6.2.0,2014-04-28,"","",100,2014-04-28 14:13,"","",1658400,"","","Hello Docu-Team,

http://docs.typo3.org/typo3cms/TCAReference/Reference/Columns/Select/Index.html#mm-opposite-usage

There is no such a property. It seems to be: MM_oppositeUsage as you can see some lines deeper in the example of your docu.

Stefan"
58181,wiki.typo3.org,Task,"",Resolved,Should have,Update MediaWiki to 1.22.6,Chris topher,Chris topher,2014-04-25 11:08,"","",2014-04-25,"","",100,2014-04-25 11:07,"","",1652850,"","","The release fixes a number of security related bugs in 1.22.5.

Also check extensions, which might be vulnerable as well."
58104,TSconfig,Feature,"",Needs Feedback,Should have,Hide cols in BE-Layouts,Stefan Froemken,"",2014-05-05 14:46,"","",2014-04-22,"","",0,2014-04-22 21:45,"","",1649000,"","","Hello,

http://docs.typo3.org/typo3cms/TSconfigReference/singlehtml/Index.html#example-for-backend-layout

You write:

""Since TYPO3 6.0 mod.SHARED.colPos_list is no longer working. Instead, use backend layouts.""

Funny...but in your example there is no solution how to hide/deactivate cols in BE-Layouts.

There is only a hint in sourcecode:

<pre>
// Draw the pre-generated header with edit and new buttons if a colPos is assigned.
// If not, a new header without any buttons will be generated.
</pre>

I think it would be good, to add this information also in documentation.

Stefan"
58048,TYPO3 CMS - What's New,Task,"",Resolved,Should have,Transfer files to git.typo3.org (Spanish),Michael Schams,Michael Schams,2014-04-19 03:30,TYPO3 6.2 - Slides (LaTeX),TYPO3 CMS 6.2,2014-04-19,"","",100,2014-04-19 02:43,"","",1646200,"","",Transfer LaTeX files (Spanish version) from development server to git.typo3.org.
58047,TYPO3 CMS - What's New,Task,"",Resolved,Should have,Transfer files to git.typo3.org (Serbian),Michael Schams,Michael Schams,2014-04-19 03:30,TYPO3 6.2 - Slides (LaTeX),TYPO3 CMS 6.2,2014-04-19,"","",100,2014-04-19 02:33,"","",1646150,"","",Transfer LaTeX files (Serbian version) from development server to git.typo3.org.
58046,TYPO3 CMS - What's New,Task,"",Resolved,Should have,Transfer files to git.typo3.org (Russian),Michael Schams,Michael Schams,2014-04-19 03:30,TYPO3 6.2 - Slides (LaTeX),TYPO3 CMS 6.2,2014-04-19,"","",100,2014-04-19 02:28,"","",1646100,"","",Transfer LaTeX files (Russian version) from development server to git.typo3.org.
58045,TYPO3 CMS - What's New,Task,"",Resolved,Should have,Transfer files to git.typo3.org (Italian),Michael Schams,Michael Schams,2014-04-19 02:30,TYPO3 6.2 - Slides (LaTeX),TYPO3 CMS 6.2,2014-04-19,"","",100,2014-04-19 02:23,"","",1646050,"","",Transfer LaTeX files (Italian version) from development server to git.typo3.org.
58044,TYPO3 CMS - What's New,Task,"",Resolved,Should have,Transfer files to git.typo3.org (German),Michael Schams,Michael Schams,2014-04-19 02:30,TYPO3 6.2 - Slides (LaTeX),TYPO3 CMS 6.2,2014-04-19,"","",100,2014-04-19 02:20,"","",1646000,"","",Transfer LaTeX files (German version) from development server to git.typo3.org.
58043,TYPO3 CMS - What's New,Task,"",Resolved,Should have,Transfer files to git.typo3.org (French),Michael Schams,Michael Schams,2014-04-19 02:30,TYPO3 6.2 - Slides (LaTeX),TYPO3 CMS 6.2,2014-04-19,"","",100,2014-04-19 02:15,"","",1645950,"","",Transfer LaTeX files (French version) from development server to git.typo3.org.
58042,TYPO3 CMS - What's New,Task,"",Resolved,Should have,Transfer files to git.typo3.org (Dutch),Michael Schams,Michael Schams,2014-04-19 02:30,TYPO3 6.2 - Slides (LaTeX),TYPO3 CMS 6.2,2014-04-19,"","",100,2014-04-19 02:08,"","",1645900,"","","Transfer LaTeX files (Dutch version) from development server to git.typo3.org.
"
58041,TYPO3 CMS - What's New,Task,"",Resolved,Should have,Transfer files to git.typo3.org (English),Michael Schams,Michael Schams,2014-04-19 02:30,TYPO3 6.2 - Slides (LaTeX),TYPO3 CMS 6.2,2014-04-19,"","",100,2014-04-19 01:57,"","",1645850,"","",Transfer LaTeX files (English version) from development server to git.typo3.org.
57973,Official Doc Extension Template,Task,"",Resolved,Must have,Update README.rst,Francois Suter,Francois Suter,2014-04-16 08:59,"",1.7.0,2014-04-16,"","",100,2014-04-16 07:55,"","",1642450,"","",The README file was forgotten in recent updates. Its content needs to be updated and improved.
57951,TCA Reference,Feature,"",Closed,Should have,API to add cached TCA changes,Stefan Neufeind,Francois Suter,2014-08-01 14:22,"",6.2.0,2014-04-15,"","",100,2014-04-15 16:08,"","",1641350,"","","Files in the extension directory Configuration/TCA/Overrides/ will be executed right before building the cached
TCA. These files must *only* contain PHP code that manipulate TCA (like addTCAColumns or addToAllTCATypes).

All code manipulating the TCA that previously was in ext_tables.php and therefore was uncachable, can now be in a defined location and is only executed when TCA is built and after that cached.

Category Registry changes will also be applied after Configuration/TCA/Overrides/ has been processed
so that makeCategorizable calls can now also happen in files in this locations and do not need to stay
in ext_localconf.php where they also would be executed on every request.

This will give backend requests quite a performance boost once extensions start using these files."
57941,Official Doc Extension Template,Bug,"",Resolved,Should have,Avoid comments in the middle of settings file,Francois Suter,Francois Suter,2014-04-15 13:37,"",1.7.0,2014-04-15,"","",100,2014-04-15 13:23,"","",1640850,"","",It seems risky to have comments at random places inside the Settings.yml files. Place them all at the top.
57935,TypoScript Syntax,Bug,"",Resolved,Must have,Invalid syntax for INCLUDE_TYPOSCRIPT,Markus Klein,"",2014-04-15 13:37,"","",2014-04-15,"","",100,2014-04-15 12:23,"","",1640550,"","","http://docs.typo3.org/typo3cms/TyposcriptSyntaxReference/Syntax/Includes/Index.html

has an example for the usage of INCLUDE_TYPOSCRIPT which has a typo.

*Wrong:*
<pre>
<INCLUDE TYPOSCRIPT: source=""DIR:fileadmin/templates/"" extensions=""ts"">
</pre>

*Right:*
<pre>
<INCLUDE_TYPOSCRIPT: source=""DIR:fileadmin/templates/"" extensions=""ts"">
</pre>"
57911,Templating Tutorial,Feature,"",New,Should have,"Less screenshots, more short writings",Dominik Lenné,"",2014-04-14 21:18,"","",2014-04-14,"","",0,2014-04-14 19:01,"","",1639350,"","","Screenshots hamper the flux of reading. I would suggest to replace some of them by short code like:

> (left side) template module > (middle) select page home > (right top) info/ modifiy > edit whole template record < (template edit window opens) > options-tab > template on next level: browse-icon < (popup with page tree appears) > select page > template-list: select template

and so on and so forth.

Of course one could shorten this, referring to earlier stage, may be like this:

(template edit window of template xyz) > includes-tab > css styled content typo3 6.1 > (top right) save-icon

If this short click-through code is well made,it is faster to edit and to work on as screenshots. 



"
57910,Templating Tutorial,Feature,"",Needs Feedback,Should have,Make comments for editors unreadable for general public,Dominik Lenné,Francois Suter,2014-04-14 20:27,"","",2014-04-14,"","",0,2014-04-14 18:48,"","",1639300,"","","I would strongly suggest this, because the comments for editors are very disturbing, when you are working hard to just get the meaning of the text."
57895,TCA Reference,Feature,"",Closed,Should have,New signal in loadBaseTca after building the cached TCA from files,Stefan Neufeind,Francois Suter,2014-08-01 14:22,"",6.2.0,2014-04-14,"","",100,2014-04-14 14:18,"","",1638550,"","","from review:
To improve performance in backend context, final
TCA should be cached in contrast to only parts of it.

To be able to cache the complete TCA, we need to introduce a signal
after building the cached TCA from files."
57854,Official Doc Extension Template,Task,"",Resolved,Should have,Add example of nested list,Francois Suter,Francois Suter,2014-04-11 19:42,"",1.7.0,2014-04-11,"","",100,2014-04-11 19:13,"","",1636550,"","","An important example structure to add is nested lists, since nested list items need to be aligned very carefully."
57841,Official Doc Extension Template,Task,"",Resolved,Should have,Update screenshots,Francois Suter,Francois Suter,2014-04-11 18:42,"",1.7.0,2014-04-11,"","",0,2014-04-11 16:50,"","",1635900,"","",Update the sample screenshots to use the new Introduction Package.
57837,Official Doc Extension Template,Feature,"",Resolved,Should have,Make this example the only reference,Francois Suter,Francois Suter,2014-04-11 18:43,"",1.7.0,2014-04-11,"","",100,2014-04-11 16:20,"","",1635700,"","","After discussion during the Documentation Team code sprint (T3DOCS14), we figured that we need to reduce the number of entry points into documentation in order not to confuse developers.

We don't need an Official Manual example, because new official manuals are created only rarely and can be created from existing ones. Some example reST constructs must be moved from the Official Manual example to the Extension Manual example.

As a single entry point to reST and to avoid content duplication, the example manual should only point to Xavier's reST primer http://docs.typo3.org/typo3cms/drafts/github/xperseguers/RstPrimer/ ; source: https://github.com/xperseguers/TYPO3.docs.rst-primer)."
57823,Templating Tutorial,Task,"",New,Should have,Update screenshots for TYPO3 CMS 6.2,Francois Suter,"",2014-04-11 11:51,"","",2014-04-11,"","",0,2014-04-11 11:51,"","",1635000,"","","The content of this manual is really okay across TYPO3 versions, but the screenshots should be updated."
57821,Templating Tutorial (Files),Feature,"",New,Could have,Package as a distribution,Francois Suter,"",2014-04-11 11:48,"","",2014-04-11,"","",0,2014-04-11 11:48,"","",1634900,"","","Check if it would make sense to package this extension as a distribution, so that it could be installed on a blank TYPO3 CMS 6.2 setup."
