#;Project;Tracker;Parent task;Status;Priority;Subject;Author;Assigned To;Updated;Category;Target version;Start date;Due date;Estimated time;% Done;Created;Story points;Velocity based estimate;Position;Remaining (hours);Tags;Description
28813;Coding Guidelines;Task;;Resolved;Must have;Add information to never use language labels for configuration options;Chris topher;Chris topher;8/5/2013 2:37;;;7/8/2011;;;100;7/8/2011 17:41;;;212650;;;"In our language files we have some labels which only consist of an ""internal"" string.
Here are four examples:
<pre>
index_config:timer_frequency
index_config:timer_set,index_config:timer_start
EXT:wizard_crpages/cshimages/wizards_1.png, EXT:wizard_crpages/cshimages/wizards_2.png
xEXT_loremipsum
</pre>

These strings are used for internal purposes, e.g. the first one shows a link ""More information in the text of Timer frequency"". The second one includes two images from the folder wizard_sortpages...

The problem is that people obviously don't know the meaning of these internal strings. We see on the Translation Server that they try to translate them as a sentence.

This will break the context sensitive help. You will e.g. get non-existing images and broken ?More information? links.

Configuration like this belongs into TS, not into language labels. It is really bad use of l10n.

We cannot remove the ones which are already there, but we can at least prevent new ones from being added.

So:
Add a note that such strings in language labels are *not allowed*."
29170;TYPO3 Tutorial for Editors;Task;;Closed;Should have;Update screenshots;Chris topher;Henning Nelihsen;17/12/2012 14:25;;6.0.0;22/8/2011;;;100;22/8/2011 18:43;;;230250;;;"The screenshots could be renewed for the newest TYPO3 version.

Make them with the introduction package and take care to use an editor user, not an admin.
That way you only see the items, which an editor can see.

""Here is a small how to."":http://wiki.typo3.org/DocTeam/Official_Documentation_Screenshots"
29205;Official Doc Extension Template;Task;;Closed;Should have;Fix headline rendering in TER;Chris topher;Chris topher;25/8/2011 8:01;;1.6.1;24/8/2011;;;100;24/8/2011 8:53;;;231950;;;"When ""viewing the template in TER"":https://typo3.org/documentation/document-library/core-documentation/doc_template/1.6.0/view/ there are some ""phantom headlines"" in the TOC (saying ""Core Documentation""). This is not desired.

OpenOffice does not show headlines there, but normal paragraphs. They also do not appear in the TOC inside OpenOffice. Their headline styling is not activated in OpenOffice and cannot be changed there.

However, .sxw files are just .zip files. Inside the .sxw file there is a file called ""content.xml"", which contains the text of the document including all style commands.

At the places where we get our ""phantom headlines"" in TER, there everytime should be a normal paragraph, but instead there in fact is a headline(!) element with a specified text-level:
<code class=""xml"">
<text:h text:style-name=""P9"" text:level=""2""/>
</code>

I now replaced each of them with an empty paragraph:
<code class=""xml"">
<text:p text:style-name=""Standard""/>
</code>
This is used that way for empty paragraphs at other places, too, and there it does not cause this problem.

I have ""uploaded the fixed file in a test extension"":https://typo3.org/documentation/document-library/extension-manuals/test35/0.0.1/view/. Let's wait until it is rendered and see how it renders now."
29431;Coding Guidelines;Task;;Closed;Should have;Publish doc_core_cgl_ru;Chris topher;;26/9/2011 11:37;;;1/9/2011;23/9/2011;;0;1/9/2011 21:11;;;242950;;;"Check the texts and if they are completed.
If so, we should release the version."
29433;TSconfig;Task;;Closed;Should have;Publish doc_core_tsconfig_ru;Chris topher;;27/10/2011 21:10;;;1/9/2011;2/9/2011;;100;1/9/2011 21:12;;;243000;;;"Check the texts and if they are completed.
If so, we should release the version."
29438;Installation and Upgrade Guide;Task;;Resolved;Should have;Publish doc_guide_install_ru;Chris topher;;2/9/2011 9:32;;;1/9/2011;2/9/2011;;100;1/9/2011 21:15;;;243050;;;"Check the texts and if they are completed.
If so, we should release the version."
29460;TypoScript Reference (TSref);Task;;Closed;Should have;Publish doc_core_tsref_ru;Chris topher;;26/9/2011 13:53;;;3/9/2011;;;0;3/9/2011 7:34;;;243900;;;"Check the texts and if they are completed.
If so, we should release the version."
29472;TypoScript Reference (TSref);Task;;Closed;Must have;Add notes on removal of properties (alttext and special.userdefined);Chris topher;Chris topher;2/12/2011 14:56;;4.6.0;4/9/2011;;;100;4/9/2011 20:58;;;244500;;;"Two things:

* Affects the IMAGE element (around page 96):
When the deprecated property ""alttext"" was set and ""altText"" was not, the value of alttext was used for altText. altText is the one finally used in the website. This no longer works in 4.6. You now *must* use altText.
""Here is the diff."":https://review.typo3.org/#patch,sidebyside,1988,7,typo3/sysext/cms/tslib/class.tslib_content.php


* Affects HMENU special type ""userdefined"" (around page 101):
I guess ""special.userdefined"" is meant here?!
If so, add a note, that special.userdefined was removed in TYPO3 4.6.
An HMENU of type ""userfunction"" should be used instead.
Also check for ""userdefined"" below. There still are some references to it, e.g. in the table @tsref:(cObject).HMENU.(mObj)@.
""Here is the diff."":https://review.typo3.org/#patch,sidebyside,1988,7,typo3/sysext/cms/tslib/class.tslib_menu.php
"
29836;Documentation;Task;Story #26379: Content migration;Resolved;Should have;Write new TYPO3 documentation for the Documentation Library;Christian Zenker;Chris topher;7/7/2012 17:12;Documentation on typo3.org;;15/9/2011;;;100;15/9/2011 16:01;;;262400;;;"""Modern Template Building"" with markers sounds a little outdated... http://preview.typo3.org/documentation/document_library.html

So this document should be updated. There are lot of tutorials on Fluid as articles on the webpage - so maybe they should be bundled together."
30219;Getting Started;Task;;Resolved;Should have;Merge information from the wiki;Francois Suter;;12/8/2016 18:15;;;23/9/2011;;;0;23/9/2011 9:24;;;281450;;;"Now that we have a brand new Getting Started Tutorial, we should try and clean up similar information from the wiki, to avoid confusing newcomers.

Here's such a page:

http://wiki.typo3.org/wiki/Introduction/Matthew

I'm sure there are others."
30265;wiki.typo3.org;Task;;Rejected;Should have;Enable User CSS/JS for the Wiki?;Chris topher;Chris topher;8/3/2012 13:57;;;25/9/2011;;;100;25/9/2011 11:18;;;283750;;;"""Paddy"":http://wiki.typo3.org/User:OldPaddy asked in the Wiki:

Could user CSS/JS be enabled in LocalSettings.php for the wiki?
<code class=""PHP"">
$wgAllowUserJs = true,
$wgAllowUserCss = true,
</code>

E.g.: ""User:OldPaddy/monobook.css"":http://wiki.typo3.org/User:OldPaddy/monobook.css could be usefull to detect or just highlight external links. There are quite some useful JS API available that could be used in e.g.: ""User:OldPaddy/monobook.js"" like http://de.wikipedia.org/wiki/Benutzer:D/monobook.js or http://de.wikipedia.org/wiki/Benutzer:D/monobook/api.js. 
What do you think?
"
30289;wiki.typo3.org;Task;;Resolved;Should have;Prevent spammers from registering;Chris topher;Chris topher;9/12/2011 15:37;;;26/9/2011;;;100;26/9/2011 12:11;;;284950;;;"Currently there are maybe a hundred of ""new user accounts in the wiki"":http://wiki.typo3.org/wiki/index.php?title=Special%3ALog&type=newusers&user=&page=&year=&month=-1 each day.

The point is that nearly all of them are spammers - just have a look at their names. Many of them later post spam on a page, which has to be deleted manually. This is rather timeconsuming.

Maybe the registration process can be changed (captcha?) in a way so that these bots do no longer get through?"
30347;wiki.typo3.org;Task;;Resolved;Should have;Add a note to the Login page that the Wiki does not use the logins from typo3.org;Chris topher;Chris topher;9/12/2011 15:38;;;27/9/2011;;;100;27/9/2011 13:41;;;287850;;;"I recently made up some pages for the Translation Team and communicated that to the translators.

As a result I got multiple mails of people who asked me to add their typo3.org username to the list of people allowed to edit pages in the Wiki. It seems like it is not visible enough, that the Wiki does not use the logins from typo3.org.

I think it would be a help, if you could add that as a ""note to the login page"":http://wiki.typo3.org/wiki/index.php?title=Special:UserLogin as that is the place, where people will see the problem. "
30419;Getting Started;Task;;Closed;Should have;Updates concerning the Extension Manager;Chris topher;;6/8/2016 14:01;;;29/9/2011;;;0;29/9/2011 12:43;;;291450;;;"Note from Philipp Gampe:
What is still missing is the refactoring of the EM chapter which I left out, 
because I was undecided. 

"
30427;wiki.typo3.org;Task;;Resolved;Should have;Update the design of the Wiki to the new design of typo3.org;Chris topher;Chris topher;4/5/2012 20:11;;;29/9/2011;;;100;29/9/2011 13:25;;;291800;;;"When the relaunch of typo3.org has been done, it will look like http://preview.typo3.org.

The wiki should then be updated to that new design. We should then create a new skin. It should be based on the vector skin in the version, which is current for our MediaWiki version. (And not based on the TYPO3Skin, as there were many changes in MediaWiki, which improve e.g. caching (RessourceLoader) and our old skin does not yet take advantage of them.)

The old skin (""typo3design"") can stay. (Or we could just remove it, who needs a secondary skin?)
Then the new skin must be set as default in LocalSettings.php.
And we must change the default setting for the skin to the name of the new skin for all users, who had selected typo3design before. This can be done with the ""maintenance script userOptions.php"":http://www.mediawiki.org/wiki/Manual:Skin_configuration#Set_a_Default_Skin_for_a_Wiki.

An own mwsuggest.js is no longer needed. Remove the file and the reference. We have just overwritten everything, which came with the old file (which still was included all the time). No reference has been removed, which had to be added now.

Take the contents of ""MediaWiki:Typo3design.css"":http://wiki.typo3.org/MediaWiki:Typo3design.css and readjust them for the new skin.

Make sure the files in the folder typo3vector/ are up to date with the MediaWiki release 1.19. E.g. vector.js might still be there in an old version.

Make sure the words ""and you can edit"" are not hardcoded in the header of the page (login). They should use an l10n label.

common_t3/portalnavigation.php is no longer the same in all skins: typo3vector comes with an own one. Move portalnavigation.php away from common_t3/ into the skin folders. Split up portalnavigation.__i18n__.php into two files and change registration in LocalSettings.php.

Make sure that the Piwik Tracking Code (Typo3Design.php, at the end of the HTML structure) also gets part of the new skin.

Check the result with the ""W3C Validator"":http://validator.w3.org. Currently there are some errors, but should be easy to fix."
30443;TypoScript Reference (TSref);Task;;Closed;Should have;Add a note on the new FORM object;Chris topher;Chris topher;2/12/2011 14:56;;4.6.0;29/9/2011;;;100;29/9/2011 20:22;;;292550;;;"With TYPO3 4.6 a new system extension ""form"" has been added.

*Only* when it is *not* installed, the options, which we have in TSref currently are valid.

The extension comes with a documentation, which is around 100 pages long.

I would say we should not add it to TSref, but leave it inside the extension. First because it would completely blow up the document. Secondly because all other cObjects would kind of disappear behind this giant block.

So I propose to add a note at the beginning of the documentation of the cObject FORM, that the following only applies, if the new system extension ""form"" is *not* installed. If it is, things work as described in the documentation inside the system extension."
30477;wiki.typo3.org;Task;;Accepted;Should have;Improving the division of information between the wiki and other sources;Chris topher;;30/9/2011 14:43;;;30/9/2011;;;0;30/9/2011 14:43;;;294200;;;"Quoting what Ron wrote to me:

""I've been exploring the various doc sites, and am wondering about the division of information between them. There seems to be much duplicate information. For example, the wiki often seems to contain information that belongs in the manuals.""

I see the same problem.

We should (re)define, what we want to have the wiki for.
You name *extension manuals*, I can add *official documents* like TSref and TSconfig, where there are copies in the Wiki. 
For some of those documents translations have been created (which is a good thing).
But their problem is, that they are not the most current versions and that noone updates even the English texts. The translations first are based on the old English text and second are often incomplete.
*For the official documents* I propose to write the main authors of the wiki translations and to integrate them into our official forge projects. They should do their translations there (as we do that already for many translations).

*For the other manuals* we won't care for them. Maybe it's an idea to leave them in the Wiki...?

Ron?

Where else do you see duplicate information?"
30478;wiki.typo3.org;Task;;Accepted;Should have;Improve the pages linked on the Main Page;Chris topher;;5/7/2014 16:45;;;30/9/2011;;;0;30/9/2011 14:51;;;294250;;;"On the Main Page the pages ""for editors"", ""for admins"", ""for developers"" are linked.

The usability of these pages should be improved. Maybe their design can be beautified.

Additionally the pages which are linked on these three pages should be checked.
One of these ""is this one"":http://wiki.typo3.org/T3Doc/doc_typo3org.
The complete document only is represented with one link.
This is not very intuitive. This link can easily be seen as a category header, so that visitors think, the page is broken or empty."
30479;wiki.typo3.org;Task;;Resolved;Should have;Clean up the Main Navigation;Chris topher;Chris topher;4/7/2014 16:16;;;30/9/2011;;;100;30/9/2011 14:53;;;294300;;;"The main navigation (the orange buttons at the top) in the Wiki is not 100% logical and sometimes there are duplicate links.

File to be changed: skins/typo3vector/mainMenu.php

Maybe this can be cleaned up."
30507;Getting Started;Task;;Closed;Should have;Publish doc_tut_quickstart_ja;Chris topher;Chris topher;4/10/2011 18:52;;;1/10/2011;;;100;1/10/2011 17:10;;;295600;;;"Tomoko translated the document and it looks like the translation is complete. I asked her in the last weeks, if there are things, she still wants to do, but she does not respond.

As I don't think we have someone else available, who can speak Japanese, I will go ahead and publish the document soon, if nothing happens."
30541;Security Guide;Task;;Closed;Must have;Merge with the attached draft by Jochen Weiland;Chris topher;Michael Schams;22/3/2012 17:16;;1.0.0;4/10/2011;;;100;4/10/2011 13:05;;;297300;;;"Attached is a draft of the new security guide Jochen sent to the Security Team list some time ago. 

It already has a lot of stuff in it, only missing some parts and certainly a bit of corrections of what has already been written."
30560;Security Guide;Task;;Closed;Must have;Determine topics;Michael Schams;Michael Schams;22/3/2012 17:16;;1.0.0;;;0.00;100;5/10/2011 12:06;;;298250;0.00;;Determine list of topics, chapters, sections and things in general to be included in the documentation.
30563;Security Guide;Task;;Closed;Must have;Nominate reviewers (language);Michael Schams;Michael Schams;22/3/2012 17:16;;1.0.0;8/11/2011;24/11/2011;;100;5/10/2011 12:18;;;298350;0.00;;"In order to gain a high level of quality for an official document, at least one reviewer focused on the (English) language should be nominated.

Preferable an English native speaking person :-)"
30644;Security Guide;Task;;Closed;Must have;screenshots from draft document;Michael Schams;;22/3/2012 17:16;;1.0.0;8/10/2011;;;100;8/10/2011 9:01;;;302350;;;"Jochen's draft document shows some nice screenshots, which I think we should include in the new Security Guide, too. Problem is that we only have a PDF version of this document at this point in time, and we know that screengrabs from a PDF documents often lack of quality.

It would be great if we could have the original images. I would like to commit them separately to SVN, so they can be used in other situations as well (e.g. reST conversion chain).

If we do not have the chance to get the images, it will be required to re-create them according to the ""rules and guidelines for screenshots in official documentation"" (sorry, I don't have the Wiki URL handy at the moment)."
30667;Security Guide;Task;;Closed;Should have;Mention the extension checkmysite?;Chris topher;Michael Schams;22/3/2012 17:16;;1.0.0;8/10/2011;;;100;8/10/2011 16:22;;;303400;;;"From the extension manual:

===
This extensions checks the Web site for malicious code that may have been injected. In the majority of hacking attempts the hacker tries to include foreign code in the site that will be executed whenever the page is requested.

Most of these hacking attempts are done with automated scripts that scan a server for index.php, index.html and index.htm pages and insert additional code into these.

Since in TYPO3 all page requests go through the index.php file in the root directory any additional code in this file will be executed with every page request.

The extension checkmysite is analyzing the content of this index.php and checks for any malicious code. If any suspicious code is found, a set of predefined actions can be taken.

While this extension will not discover every hacking attempt of a website, it will discover dangerous modifications of the index.php file which accounts for 90-95% of all hacking attacks. 
===

As it covers more than 90% of all hacking attemps, it seems to be an easy possiblilty to drastically elevate security. So it might be a good idea to mention, that this tool is available and maybe to link to its page in TER. "
30674;Security Guide;Task;;Closed;Should have;Mention CVSS rating used in security bulletins;Michael Schams;Michael Schams;22/3/2012 17:16;;1.0.0;9/10/2011;;;100;9/10/2011 2:34;;;303750;;;"Mention the CVSS rating used in the security bulletins (TYPO3 core only). CVSS is an open framework for communicating the characteristics and impacts of vulnerabilities in Information Technology.

Do not explain this in detail (maybe provide a link) but mention the rating only."
30675;Security Guide;Task;;Closed;Should have;Explain advisory identifier used in security bulletins;Michael Schams;Michael Schams;22/3/2012 17:16;;1.0.0;9/10/2011;;;100;9/10/2011 2:36;;;303800;;;Shortly explain advisory identifiers such as TYPO3-CORE-SA-yyyy-nnn and mention that security bulletins for the TYPO3 core are separated from security bulletins for TYPO3 extensions.
30676;Security Guide;Task;;Closed;Should have;"Mention ""patch-day"" or leave it out?";Michael Schams;;22/3/2012 17:16;;1.0.0;9/10/2011;;;100;9/10/2011 3:28;;;303850;;;"The draft document mentions a ""patch-day"":

[quote] _In order to help administrators with planning their updates, the security team plans to release security updates on every first Tuesday of each month_ [...] (page 6, see document attached to #30541).

I have not came across this before and I am not sure if this is still a valid statement (or was just an idea). So, I investigated the security bulletins published between 01/Jan/2011 and 31/Sep/2011 and figured out that Tuesday does not seem to be a ""patch-day"":

* Monday:	3 bulletins published
* Tuesday	2 bulletins published
* Wednesday:	8 bulletins published
* Thursday:	4 bulletins published
* Friday:	1 bulletin published
* Saturday:	0 bulletins published
* Sunday:	0 bulletins published

In fact, the two Tuesday where bulletins were release, both days were in the middle of the month (15/March and 14/June).

Any objections if we leave this paragraph out and *do not mention* a ""patch-day"" at all? What is the current policy of the Security Team in this context?

See attached text file for a list of released bulletins in 2011 (up to September) and the dates."
30677;Security Guide;Task;;Closed;Should have;Integrity of TYPO3 Packages;Michael Schams;Michael Schams;22/3/2012 17:16;;1.0.0;9/10/2011;;;100;9/10/2011 3:32;;;303900;;;"Add a recommendation for System Administrators to verify the integrity of TYPO3 packages after download.

MD5 checksums can be found in the release notes on the TYPO3 website (e.g. Wiki)."
30678;Security Guide;Task;;Closed;Should have;Explain file/directory access permissions;Michael Schams;Michael Schams;22/3/2012 17:16;;1.0.0;9/10/2011;;;100;9/10/2011 4:46;;;303950;;;"*For System Administrators:*
explain file/directory access permissions, risks and recommended configurations."
30679;Security Guide;Task;;Closed;Should have;Recommended database access rights;Michael Schams;Michael Schams;22/3/2012 17:16;;1.0.0;9/10/2011;;;100;9/10/2011 5:56;;;304000;;;"This has only partly something to do with securing a TYPO3 instance, but are there any ""official"" recommendations available, which access privileges the database user requires? I could not find a clear statement.

For example (for mysql version 5.1), I assume the following access rights apply:

*Select_priv YES*
*Insert_priv YES*
*Update_priv YES*
*Delete_priv YES*
*Create_priv YES*
Drop_priv
Reload_priv
Shutdown_priv
Process_priv
File_priv
Grant_priv
References_priv
Index_priv
*Alter_priv YES*
Show_db_priv
Super_priv
Create_tmp_table_priv
Lock_tables_priv
Execute_priv
Repl_slave_priv
Repl_client_priv
Create_view_priv
Show_view_priv
Create_routine_priv
Alter_routine_priv
Create_user_priv
Event_priv
Trigger_priv

(only the ""*YES*"" marked privileges are required from my perspective).

Do we want to list them or is this out of scope? Can someone confirm my assumption is correct (or proof it)?"
30683;TCA Reference;Task;;New;Should have;Improve description of MM-relations;Francois Suter;;4/6/2012 22:08;;;9/10/2011;;;0;9/10/2011 13:59;;;304200;;;In the description of the select-type field, there's an explanation about MM relations. It is lengthy and confused. It should be improved and the detailed explanations should probably be moved to an appendix.
30689;TCA Reference;Task;;New;Should have;Improve data format description for group-type fields;Francois Suter;;4/6/2012 22:08;;;9/10/2011;;;0;9/10/2011 16:39;;;304500;;;The group-type field description contains a lengthy explanation of how the references are stored, depending on the type of relation and whether comma-separated values or MM relations are used. This breaks the flow of the reference and should be moved to an appendix.
30733;Security Guide;Task;;Closed;Should have;Include information about kinds of attacks?;Chris topher;Michael Schams;22/3/2012 17:16;;1.0.0;10/10/2011;;;100;10/10/2011 15:46;;;306550;;;"The guide currently tells about the aims and the countermeasures of attacks.

But it does not tell, how such an attack can look like and how it can happen. Maybe it would be an idea to add this, as this gives the user a better understanding of how to prevent this.

* Often the attacker manipulates PHP files on the server. E.g. inside a PHP file (which might often be the central index.php) he inserts something like @eval(base64_decode(JGPerLmejDnWIMskWmYmz...))@ which is decoded malicius code.
* The attackers often gain access to these files via FTP. Stealing FTP credentials can happen by trojans, which may be installed, when the user just visits dangerous sites (gambling, untrustworthy offers for cheap software, porn...) and if he does not use the most up to date version of his browser and/or operating system.
* When a FTP account is set up, it is extremely important to specify the directory, which the user should have access to. E.g. if not configured properly, this can easliy default to the root folder of a TYPO3 installation, so that the user cannot only upload files to @fileadmin/@, but so that he can also modify @index.php@ or @typo3conf/localconf.php@. An illegitimate user, who stole the FTP credentials, gains exactly these rights.
* Attackers look for code with security issues (e.g. phpmyadmin, forum software, ...)"
30734;Security Guide;Task;;Closed;Should have;Apache Configuration: Tell people to restrict access to certain file types;Chris topher;Michael Schams;22/3/2012 17:16;;1.0.0;10/10/2011;;;100;10/10/2011 15:54;;;306600;;;"People could store sql dumps and such on the server in a path which can simply be accessed with a webbrowser.

One should not do that, but such things happen.

Tell people that access to those files can be restricted with the following code in @.htaccess@ in the root directory:
<pre>
<FilesMatch ""\.(xml|bak|sql|php4|php5|tgz|gz|old|txt)"">
  Order Deny,Allow
  Deny from all
</FilesMatch>
</pre>"
30735;Security Guide;Task;;Closed;Should have;"Apache Configuration: Add the secure line ""Options FollowSymLinks""";Chris topher;Michael Schams;22/3/2012 17:16;;1.0.0;10/10/2011;;;100;10/10/2011 16:02;;;306650;;;"Currently the manual includes an example with the insecure line 
@Options Indexes FollowSymLinks@.

I would also like to see the same example with the secure line there."
30737;Security Guide;Task;;Closed;Should have;Passwords: Tell the reader to store salted passwords (using saltedpasswords and rsaauth);Chris topher;Michael Schams;22/3/2012 17:16;;1.0.0;10/10/2011;;;100;10/10/2011 16:21;;;306750;;;"Tell the reader that it is unsecure to store passwords using md5 values, as the same md5 hash means the same password.
If one of these was hacked, the attacker can also access all the others with the same hash.

Solution: 
Use salted hashes. Doing so produces different hashes for the same password.
In TYPO3 the system extension ""saltedpasswords"" can do that.

To use this extension, the password must be transfered in clear text.
To prevent the password being spied on the way through the internet, you should use a secure channel to transfer the password.
To do so, you have 2 possibilities: Make sure that your site is only available via SSL. If you cannot do that, you should use the system extension ""rsaauth"", which basically works like SSL."
30739;Security Guide;Task;;Closed;Should have;Security Bulletins: Write down that people should not only subscribe, but also update quickly;Chris topher;Michael Schams;22/3/2012 17:16;;1.0.0;10/10/2011;;;100;10/10/2011 16:28;;;306850;;;"The manual currently contains the information that the reader should subscribe to the announce mailing list.

This is great, but it alone does not help.

Although you might think it is self-evident, better add that after a Security Bulletin updates should also be done really quickly. The reader should remember that as TYPO3 is open source, attackers can just compare the new secure and the old unsecure version and can then easily figure out how to abuse an security hole."
30745;Security Guide;Task;;Closed;Should have;"Section ""Integrators"": Make the reader aware of the possibility to create SQL injections in TypoScript";Chris topher;Michael Schams;22/3/2012 17:16;;1.0.0;10/10/2011;;;100;10/10/2011 17:13;;;307150;;;Add to the document that there can be problems in TypoScript. E.g. mention that using the CONTENT object in TypoScript it is possible to create SQL injections.
30782;Security Guide;Task;;Closed;Should have;Verify statement: Some 500.000 websites are powered by TYPO3;Michael Schams;Michael Schams;22/3/2012 17:16;;1.0.0;11/10/2011;;;100;11/10/2011 12:15;;;309000;;;"Quote (from draft document):

"" _Over the years TYPO3 has become increasingly popular and as of this writing it is estimated that some 500.000 websites are powered by TYPO3_ ""

What was the date of _this writing_?
What is the source of this information?
Do we have up-to-date data for such a statement?
"
30784;Security Guide;Task;;Closed;Should have;Confirm statement: response in 24 hours;Michael Schams;Michael Schams;22/3/2012 17:16;;1.0.0;11/10/2011;;;100;11/10/2011 12:19;;;309100;;;"Quote (from draft document):

Chapter: The TYPO3 Security Team -> Contact Information

""[...] _usually you should receive a response within 24 hours_ ""

Does the Security Team really want to state this? I left this out for the time being, as long as the Security does not insist on this promise? :-)"
30785;Security Guide;Task;;Closed;Should have;Explain encryption key;Michael Schams;Michael Schams;22/3/2012 17:16;;1.0.0;11/10/2011;;;100;11/10/2011 12:23;;;309150;;;Explain encryption key, its purpose, how to find it, how to change it.
30786;Security Guide;Task;;Closed;Should have;Tell about reports in TYPO3 BE;Michael Schams;Michael Schams;22/3/2012 17:16;;1.0.0;11/10/2011;;;100;11/10/2011 12:24;;;309200;;;Tell about the reports module in TYPO3 and highlight the security-related warnings.
30787;Security Guide;Task;;Closed;Should have;Recommend to delete ENABLE_INSTALL_TOOL;Michael Schams;Michael Schams;22/3/2012 17:16;;1.0.0;11/10/2011;;;100;11/10/2011 12:25;;;309250;;;"Chapter ""TYPO3 Integrator"":
Recommend to delete typo3conf/ENABLE_INSTALL_TOOL as soon as possible (even if this file has an expiry time of 60 minutes)."
30788;Security Guide;Task;;Closed;Should have;Explain how to check for extension updates;Michael Schams;Michael Schams;22/3/2012 17:16;;1.0.0;11/10/2011;;;100;11/10/2011 12:27;;;309300;;;Sounds trivial but maybe we should explain how to detect extension updates and more important how to (manually) check for extension updates.
30789;Security Guide;Task;;Closed;Should have;Recommend to remove unused extensions;Michael Schams;Michael Schams;22/3/2012 17:16;;1.0.0;11/10/2011;;;100;11/10/2011 12:28;;;309350;;;"Chapter ""TYPO3 Integrator"":
Recommend to remove unused extensions and code (e.g. TypoScript as well)."
30790;Security Guide;Task;;Closed;Should have;Explain/recommend TYPO3 BE/FE configuration;Michael Schams;Michael Schams;22/3/2012 17:16;;1.0.0;11/10/2011;;;100;11/10/2011 12:33;;;309400;;;"Explain/recommend TYPO3 BE configuration:

$TYPO3_CONF_VARS['BE'][ *fileDenyPattern* ]
$TYPO3_CONF_VARS['BE'][ *lockIP* ]
$TYPO3_CONF_VARS['BE'][ *lockSSL* ]
$TYPO3_CONF_VARS['BE'][ *IPmaskList* ]
$TYPO3_CONF_VARS['BE'][ *enableBeUserIPLock* ]

Also FE configuration:

$TYPO3_CONF_VARS['FE'][ *noPHPscriptInclude* ]
$TYPO3_CONF_VARS['FE'][ *lockIP* ]

"
30791;Security Guide;Task;;Closed;Should have;"Explain risk of content element ""HTML code""";Michael Schams;Michael Schams;22/3/2012 17:16;;1.0.0;11/10/2011;;;100;11/10/2011 12:35;;;309450;;;"Explain risk of content element ""HTML code"":
Editors can publish any code (e.g. JavaScript) with this content element, including malicious or dangerous code (security risk for website users).
"
30792;Security Guide;Task;;Closed;Should have;Tell about aspects for secure user accounts;Michael Schams;Michael Schams;22/3/2012 17:16;;1.0.0;11/10/2011;;;100;11/10/2011 12:38;;;309500;;;"Chapter ""TYPO3 Integrator"":

When creating user accounts, consider a good strategy. Every user should have his own login. User must not share a login and a login should not be something like ""editor"" but ""firstname.lastname"" or similar."
30805;Extbase Book Translation;Task;Story #27890: Translate 10.1. Creating an extension with the kickstarter;Accepted;Must have;CURRENTLY TRANSLATING page 247 to 251 ;Daniel Mannheimer;Daniel Mannheimer;20/2/2012 1:12;;English Version;;;;0;11/10/2011 20:01;;;310150;;;
30810;Extbase Book Translation;Task;;Resolved;Must have;Migrate DocBook to reStructredText;Fabien Udriot;Fabien Udriot;13/10/2011 10:46;;English Version;11/10/2011;;;100;11/10/2011 20:28;;;310400;;;"For those who haven't followed up the Mailing List. It has been decided to migrate the Documentation format towards reStructredText. Refer to the Mailing List for more details about this decision.

As a positive effect, I think it will become much easier to write documentation since reStructredText is very similar to the Wiki format and the learning curve is quite straight forward. 

I am currently migrating the current documentation we have on the SVN Repository.

Please do not commit anything onto the Repository until this task is completed. Thanks.

More info coming soon."
30816;Extbase Book Translation;Task;;Resolved;Should have;Render automatically documentation;Fabien Udriot;Fabien Udriot;12/10/2011 19:08;;English Version;12/10/2011;;;100;12/10/2011 6:33;;;310700;;;Based on Commit, trigger the rendering of the documentation
30817;Extbase Book Translation;Task;;Resolved;Should have;Merge content from the Wiki;Fabien Udriot;Fabien Udriot;12/10/2011 18:41;;English Version;12/10/2011;;;100;12/10/2011 6:34;;;310750;;;Currently there is translated content on the Wiki to be merged into the documentation.
30895;TCA Reference;Task;;Rejected;Should have;"Find new examples for the ""types"" description";Francois Suter;Francois Suter;17/12/2013 17:19;;;13/10/2011;;;0;13/10/2011 16:47;;;314600;;;"The two examples for the ""types"" section have been removed. The simple one was showing a feature that has no use anymore, the second was just a copy & paste of part of the tt_content configuration with no explanations, thus pretty useless. Even with explanations, it wouldn't be ideal, as many of the advanced options are explained elsewhere anyway.

A better, not too complex example should be found."
30938;Official Doc Extension Template;Task;;Closed;Should have;Improve description about inline styles;Chris topher;Chris topher;22/3/2012 17:14;;1.6.2;14/10/2011;;;100;14/10/2011 16:57;;;316650;;;"Currently the manual says that inline styles for single words should be inserted using thwe style ""Preformatted text"".
However, as this is a paragraph style, it cannot be applied to single words, but only to complete paragraphs.

Fix the description by telling the reader to use Bitstream Vera Sans Monospace in 8 point. (This is what we already use in these cases.)"
31014;Extbase Book Translation;Task;;Resolved;Should have;Add images;Fabien Udriot;Fabien Udriot;17/10/2011 19:00;;English Version;17/10/2011;;;100;17/10/2011 18:27;;;320400;;;"Go through the PDF version of book and 

* Generate a screenshot
* Insert images in the text whenever content is already translated"
